GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
coverage-report/org.adempiere.base,org.adempiere.base.search,SearchResult,104,0,0,0,42,0,25,0,25,0
coverage-report/org.adempiere.base,org.adempiere.util,DefaultReservationTracerFactory,21,0,0,0,4,0,3,0,3,0
coverage-report/org.adempiere.base,org.adempiere.util,ContextRunnable,23,0,0,0,13,0,4,0,4,0
coverage-report/org.adempiere.base,org.adempiere.util,GridRowCtx,550,0,58,0,110,0,52,0,23,0
coverage-report/org.adempiere.base,org.adempiere.util,ServerContext.new InheritableThreadLocal() {...},9,0,0,0,3,0,2,0,2,0
coverage-report/org.adempiere.base,org.adempiere.util,PaymentUtil,228,0,26,0,59,0,21,0,8,0
coverage-report/org.adempiere.base,org.adempiere.util,AbstractDocumentSearch,539,0,78,0,119,0,44,0,5,0
coverage-report/org.adempiere.base,org.adempiere.util,IProcessUI,16,0,0,0,4,0,4,0,4,0
coverage-report/org.adempiere.base,org.adempiere.util,LogAuthFailure,118,0,4,0,30,0,5,0,3,0
coverage-report/org.adempiere.base,org.adempiere.util,ICalloutUI,5,0,0,0,1,0,1,0,1,0
coverage-report/org.adempiere.base,org.adempiere.util,ServerContext,16,0,0,0,7,0,4,0,4,0
coverage-report/org.adempiere.base,org.adempiere.util,ModelGeneratorDialog,533,0,34,0,107,0,21,0,4,0
coverage-report/org.adempiere.base,org.adempiere.util,ProcessUtil,607,0,88,0,147,0,55,0,11,0
coverage-report/org.adempiere.base,org.adempiere.util,ServerContextProvider,23,0,2,0,7,0,4,0,3,0
coverage-report/org.adempiere.base,org.adempiere.util,ShippingUtil,225,0,8,0,51,0,9,0,5,0
coverage-report/org.adempiere.base,org.adempiere.util,ModelClassGenerator,2246,0,214,0,488,0,123,0,16,0
coverage-report/org.adempiere.base,org.adempiere.util,ModelInterfaceGenerator,1725,0,266,0,413,0,154,0,21,0
coverage-report/org.adempiere.base,org.adempiere.util,ReservationLogTracer,103,0,2,0,29,0,3,0,2,0
coverage-report/org.adempiere.base,org.adempiere.util,ServerContextPropertiesWrapper,142,0,0,0,50,0,35,0,35,0
coverage-report/org.adempiere.base,org.adempiere.util,ModelGeneratorDialog.new FocusAdapter() {...},36,0,0,0,5,0,3,0,3,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,ModelEventDelegate,10,0,0,0,4,0,2,0,2,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,ModelEventHandler,118,0,12,0,29,0,11,0,5,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,EventDelegate,9,0,0,0,4,0,2,0,2,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,RequestSendEmailEventDelegate,14,0,0,0,5,0,3,0,3,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,BaseEventHandler,221,0,22,0,61,0,19,0,8,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,SimpleEventHandler,13,0,0,0,4,0,2,0,2,0
coverage-report/org.adempiere.base,org.adempiere.base.event.annotations,AfterLoginEventDelegate,14,0,0,0,5,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.print.util,SerializableMatrixImpl.Page,6,0,0,0,1,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.print.util,SerializableMatrixImpl,499,0,38,0,109,0,31,0,12,0
coverage-report/org.adempiere.base,org.compiere.print.util,SwapFileSegment,15,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.print.util,SwapFile,380,0,32,0,86,0,30,0,14,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Depreciation_Exp_Process,18,0,0,0,5,0,3,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Depreciation_Exp_Check,355,0,30,0,78,0,22,0,7,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Asset_Addition_ProcessAll,66,0,4,0,17,0,5,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Depreciation_Workfile_Build,110,0,12,0,31,0,9,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Depreciation_Exp_Modify,135,0,18,0,35,0,12,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,ImportFixedAsset,1017,0,108,0,237,0,57,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,ProjectCreateAsset,184,0,22,0,40,0,14,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,A_Asset_CreateFromMatchInv,78,0,10,0,16,0,8,0,3,0
coverage-report/org.adempiere.base,org.idempiere.fa.process,SvrProcess2,155,0,24,0,38,0,16,0,4,0
coverage-report/org.adempiere.base,org.eevolution.process,PP_Product_BOM_Check,167,0,14,0,40,0,11,0,4,0
coverage-report/org.adempiere.base,org.eevolution.process,CopyFromBOM,176,0,18,0,36,0,13,0,4,0
coverage-report/org.adempiere.base,org.eevolution.process,EnableNativeSequence,117,0,8,0,30,0,9,0,5,0
coverage-report/org.adempiere.base,org.eevolution.process,BankTransfer,795,0,74,0,167,0,42,0,5,0
coverage-report/org.adempiere.base,org.eevolution.process,ExportFormatGenerator,942,0,106,0,201,0,58,0,5,0
coverage-report/org.adempiere.base,org.eevolution.process,InvoiceCalculateTax,113,0,8,0,26,0,8,0,4,0
coverage-report/org.adempiere.base,org.eevolution.process,ImportInventoryMove,868,0,92,0,191,0,59,0,13,0
coverage-report/org.adempiere.base,org.idempiere.process,TranslationImpExp,613,0,72,0,138,0,42,0,6,0
coverage-report/org.adempiere.base,org.idempiere.process,MoveClient,4763,0,785,0,1014,0,424,0,22,0
coverage-report/org.adempiere.base,org.idempiere.process,MoveClient.FallbackRecord,24,0,0,0,8,0,4,0,4,0
coverage-report/org.adempiere.base,org.idempiere.process,VerifyMigration,744,0,58,0,206,0,35,0,6,0
coverage-report/org.adempiere.base,org.idempiere.process,DiscardThisVerifyMigration,98,0,6,0,16,0,6,0,3,0
coverage-report/org.adempiere.base,org.idempiere.process,MigraID,1471,0,142,0,298,0,97,0,15,0
coverage-report/org.adempiere.base,org.idempiere.process,MappedProcessFactory,112,0,10,0,30,0,9,0,4,0
coverage-report/org.adempiere.base,org.idempiere.process,DeleteTraceLogs,112,0,16,0,25,0,11,0,3,0
coverage-report/org.adempiere.base,org.idempiere.process,MappedProcessFactory.ProcessCallSupplier,28,0,2,0,9,0,3,0,2,0
coverage-report/org.adempiere.base,org.adempiere.pdf,Document,180,0,12,0,49,0,13,0,7,0
coverage-report/org.adempiere.base,org.adempiere.apps.graph,GraphColumn,380,0,34,0,114,0,44,0,27,0
coverage-report/org.adempiere.base,org.adempiere.apps.graph,GraphBuilder,401,0,18,0,114,0,27,0,18,0
coverage-report/org.adempiere.base,org.adempiere.apps.graph,ChartBuilder,1235,0,130,0,345,0,92,0,27,0
coverage-report/org.adempiere.base,org.compiere.report,MReportLineSet,157,0,12,0,42,0,13,0,7,0
coverage-report/org.adempiere.base,org.compiere.report,MReportSource,657,0,108,0,150,0,61,0,7,0
coverage-report/org.adempiere.base,org.compiere.report,MReportLine,905,0,138,0,188,0,101,0,32,0
coverage-report/org.adempiere.base,org.compiere.report,MReportTree,516,0,58,0,118,0,43,0,14,0
coverage-report/org.adempiere.base,org.idempiere.exceptions,NoCurrencyConversionException,70,0,4,0,22,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.model,CalloutBPartnerQuickEntry,65,0,10,0,12,0,7,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.model,CalloutRMA,626,0,86,0,149,0,49,0,6,0
coverage-report/org.adempiere.base.callout,org.adempiere.model,CalloutBPartnerLocation,188,0,42,0,42,0,24,0,3,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,TableIDCallout,37,0,10,0,11,0,7,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,CalloutBankTransfer,878,0,148,0,187,0,99,0,25,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,CalloutField,51,0,8,0,11,0,7,0,3,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,InOutFreightCostRule,60,0,4,0,15,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,CostAdjustmentLineASI,161,0,30,0,36,0,17,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,CostAdjustmentLineProduct,186,0,26,0,46,0,15,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,PackageExpDetail,59,0,12,0,12,0,8,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,CalloutDocType,41,0,4,0,10,0,5,0,3,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout,MessageTrl,70,0,10,0,14,0,7,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutMovement,408,0,64,0,87,0,37,0,5,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutPaySelection,276,0,32,0,73,0,19,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutTaxProvider,29,0,4,0,7,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutImportTemplate,25,0,4,0,8,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutInvoice,2222,0,310,0,473,0,168,0,13,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutShippingProcessor,29,0,4,0,7,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutDepositBatch,24,0,2,0,7,0,3,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutAddressValidation,29,0,4,0,7,0,4,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutCashJournal,258,0,28,0,61,0,17,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,Callout_AD_Column,284,0,22,0,79,0,16,0,5,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutRequisition,194,0,22,0,42,0,15,0,4,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutTimeExpense,307,0,48,0,78,0,27,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutBankStatement,269,0,38,0,75,0,24,0,5,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutAssignment,142,0,22,0,42,0,13,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutPaymentAllocate,296,0,38,0,75,0,22,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutOpportunity,30,0,6,0,9,0,5,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutShipper,211,0,18,0,43,0,14,0,5,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutInvoiceBatch,857,0,126,0,200,0,73,0,10,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutWindowCustomization,154,0,12,0,33,0,10,0,4,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutRequest,204,0,22,0,52,0,15,0,4,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutProductCategory,43,0,10,0,12,0,7,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutClient,9,0,0,0,4,0,4,0,4,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutPayment,1336,0,204,0,344,0,108,0,6,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutInventory,356,0,62,0,99,0,34,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutGLJournal,735,0,132,0,162,0,74,0,8,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutBankAcctProcessor,233,0,24,0,29,0,14,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutProcessCustomization,61,0,4,0,13,0,5,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutOrder,3596,0,592,0,781,0,313,0,17,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutProject,69,0,12,0,16,0,8,0,2,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutInOut,1828,0,210,0,387,0,117,0,12,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutPackage,203,0,30,0,47,0,18,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,Callout_AD_Process_Para,196,0,14,0,59,0,10,0,3,0
coverage-report/org.adempiere.base.callout,org.compiere.model,CalloutProduction,63,0,12,0,14,0,8,0,2,0
coverage-report/org.adempiere.base.callout,org.cloudempiere.model,CalloutProcessDrillRule,59,0,12,0,15,0,8,0,2,0
coverage-report/org.adempiere.base.callout,org.adempiere.base.callout.factory,AnnotationBasedColumnCalloutFactoryImpl,14,0,0,0,3,0,2,0,2,0
coverage-report/org.adempiere.base.process,org.compiere.process,RegisterSystem,475,0,56,0,85,0,31,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,TabCopy,278,0,22,0,41,0,14,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderPOCreate,749,0,106,0,163,0,58,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,EntityTypeRegister,45,0,4,0,9,0,5,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportOrder,2408,0,244,0,584,0,125,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InventoryCountCreate,970,0,138,0,215,0,75,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,TabCreateFields,482,0,92,0,114,0,49,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportBankStatement,1419,0,138,0,362,0,72,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyOrder,273,0,28,0,53,0,17,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,SynchronizeTerminology,1245,0,104,0,246,0,55,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InvoiceCreateInOut,278,0,32,0,57,0,21,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyColumnsFromTable,328,0,28,0,65,0,17,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PaySelectionCheckReverse,95,0,6,0,18,0,6,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderOpen,91,0,14,0,19,0,10,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,YearCreatePeriods,111,0,16,0,21,0,11,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PaymentTermValidate,70,0,8,0,15,0,7,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,BankStatementMatcher,324,0,72,0,68,0,42,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQCreateSO,268,0,42,0,62,0,24,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,TranslationDocSync,328,0,30,0,59,0,19,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,InOutCreateInvoice,372,0,46,0,77,0,26,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProductUOMConvert,233,0,34,0,43,0,20,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PeriodControlStatus,261,0,42,0,54,0,24,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InventoryValue,633,0,52,0,78,0,29,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,M_PriceList_Create,1033,0,102,0,232,0,59,0,8,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyRole,278,0,20,0,50,0,13,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,IndentedBOM,351,0,22,0,73,0,16,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,CreateFromRMA,389,0,34,0,95,0,21,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,UserPassword,326,0,58,0,67,0,32,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PaySelectionCreateCheck,293,0,44,0,66,0,26,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,SequenceCheck,345,0,40,0,100,0,28,0,8,0
coverage-report/org.adempiere.base.process,org.compiere.process,SendMailText,609,0,68,0,131,0,40,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectLinePricing,161,0,12,0,31,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InOutGenerate,1693,0,290,0,379,0,153,0,8,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportPayment,1656,0,160,0,410,0,83,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,BPartnerOrgLink,338,0,48,0,69,0,27,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectIssue,1020,0,166,0,210,0,92,0,9,0
coverage-report/org.adempiere.base.process,org.compiere.process,CommissionCopy,110,0,12,0,22,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ReplenishReportProduction,2617,0,294,0,563,0,158,0,11,0
coverage-report/org.adempiere.base.process,org.compiere.process,InOutCreateConfirm,118,0,12,0,22,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RequestReOpen,92,0,14,0,20,0,10,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectSetType,142,0,20,0,26,0,13,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,DunningRunCreate,1318,0,152,0,293,0,85,0,9,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderLineCreateShipment,226,0,24,0,44,0,15,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ReplenishReport,2347,0,254,0,512,0,138,0,11,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportInvoice,2418,0,252,0,593,0,129,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQResponseInvite,77,0,12,0,17,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,AllocationAuto,1959,0,310,0,449,0,168,0,13,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyFromOrder,107,0,12,0,21,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,DocTypeCounterValidate,66,0,8,0,14,0,7,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrgOwnership,1028,0,66,0,165,0,40,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,ExpenseSOrder,661,0,86,0,145,0,48,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,WindowCopy,326,0,24,0,46,0,15,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQResponseCComplete,73,0,10,0,16,0,8,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,TableCreateColumns,757,0,142,0,186,0,76,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,DocumentTypeVerify,254,0,28,0,67,0,20,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderCreateProduction,320,0,34,0,81,0,21,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQCreatePO,466,0,60,0,103,0,33,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CommissionCalc,907,0,72,0,231,0,49,0,13,0
coverage-report/org.adempiere.base.process,org.compiere.process,EMailTest,262,0,30,0,53,0,18,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,MatchPODelete,137,0,22,0,33,0,15,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,BOMVerify,631,0,78,0,127,0,44,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQCreate,201,0,30,0,46,0,18,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,BOMFlagValidate,327,0,26,0,84,0,18,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,IndentedBOM.llCost,9,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base.process,org.compiere.process,TreeMaintenance,490,0,52,0,107,0,30,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,BPartnerValidate,303,0,32,0,65,0,22,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,VoidOnlineAuthorizationPaymentTransaction,104,0,18,0,20,0,12,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderPayScheduleValidate,164,0,22,0,33,0,14,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderLineCreateProduction,315,0,34,0,75,0,20,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CommissionAPInvoice,219,0,26,0,44,0,16,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,SystemValidate,6,0,0,0,3,0,3,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ColumnSync,478,0,66,0,108,0,36,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,DiscountSchemaReSeq,56,0,6,0,12,0,6,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,UniversalSubstitution,110,0,12,0,23,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQCopyLines,222,0,16,0,43,0,11,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,AllocationReset,464,0,58,0,96,0,34,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderBatchProcess,499,0,60,0,112,0,34,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyComponentsFromView,221,0,18,0,45,0,13,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,InvoicePayScheduleValidate,164,0,22,0,33,0,14,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CreateFromInOut,642,0,74,0,145,0,41,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,OrderRePrice,241,0,26,0,43,0,16,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyFromPackOut,98,0,10,0,20,0,8,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportDelete,143,0,10,0,23,0,8,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,AD_PrintPaper_Default,141,0,10,0,33,0,8,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PaymentOnline,64,0,8,0,14,0,7,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InOutGenerate.SParameter,161,0,40,0,41,0,23,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,MatchInvDelete,87,0,12,0,21,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyFromProject,105,0,12,0,21,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InventoryCountCreate.SimpleTreeNode,15,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ColumnEncryption,933,0,114,0,190,0,64,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProductionCreate,277,0,32,0,56,0,21,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportConversionRate,779,0,72,0,188,0,39,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectGenPO,465,0,62,0,98,0,35,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportInventory,1614,0,172,0,371,0,93,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,ExpenseAPInvoice,559,0,64,0,123,0,36,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,RequisitionPOCreate,1043,0,146,0,238,0,81,0,8,0
coverage-report/org.adempiere.base.process,org.compiere.process,DrillRuleValidate,48,0,8,0,11,0,7,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,PackageCreate,208,0,30,0,43,0,18,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RequestInvoice,460,0,54,0,111,0,33,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,M_PriceList_Create.SimpleTreeNode,15,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InvoiceWriteOff,778,0,102,0,175,0,58,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectGenProduction,325,0,34,0,73,0,21,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,InvoiceBatchProcess,370,0,44,0,79,0,26,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyFromInvoice,108,0,12,0,21,0,9,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RoleAccessUpdate,240,0,18,0,48,0,15,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,ConvertLead,499,0,56,0,110,0,31,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProductionProcess,176,0,18,0,36,0,13,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQResponseRank,567,0,116,0,133,0,63,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,LoadBankStatement,214,0,20,0,39,0,13,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,BankStatementPayment,529,0,84,0,120,0,49,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,TransactionXRef,265,0,22,0,76,0,15,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportProduct,1908,0,122,0,448,0,66,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,PaySelectionCreateFrom,769,0,96,0,180,0,51,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,BPartnerOrgUnLink,110,0,16,0,22,0,11,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyFromBankStmt,219,0,24,0,46,0,15,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,Aging,614,0,80,0,138,0,43,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,NoteDelete,122,0,14,0,23,0,10,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyProduct,614,0,40,0,110,0,23,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,RollUpCosts,809,0,74,0,190,0,43,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,StorageCleanup,456,0,46,0,102,0,29,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,InventoryCountUpdate,246,0,22,0,53,0,14,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CreateWindowFromTable,715,0,104,0,147,0,56,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectPhaseGenOrder,376,0,42,0,70,0,24,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CacheReset,15,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ChangeLogProcess,908,0,104,0,196,0,59,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,RfQClose,104,0,10,0,23,0,8,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InfoWindowValidate,31,0,2,0,8,0,4,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportInOutConfirm,410,0,34,0,104,0,20,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,InvoiceGenerate,1581,0,226,0,338,0,120,0,7,0
coverage-report/org.adempiere.base.process,org.compiere.process,Recurring,51,0,6,0,10,0,6,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,AssetDelivery,785,0,108,0,163,0,59,0,5,0
coverage-report/org.adempiere.base.process,org.compiere.process,ImportBPartner,1675,0,162,0,412,0,87,0,6,0
coverage-report/org.adempiere.base.process,org.compiere.process,CopyInfoWindowColumns,177,0,16,0,38,0,11,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,CreateFromInvoice,622,0,68,0,144,0,38,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,DistributionCreate,520,0,74,0,106,0,41,0,4,0
coverage-report/org.adempiere.base.process,org.compiere.process,PeriodStatus,500,0,82,0,87,0,44,0,3,0
coverage-report/org.adempiere.base.process,org.compiere.process,ProjectGenOrder,242,0,32,0,48,0,20,0,4,0
